"Store_Name","Longitude","Latitude","Address","Address Line #2","City","State","Zip5","Zip4","County"
"SUGAR CREEK 587","-75.707275","44.042892","MAIN & RTE 3","","GREAT BEND","NY","13643","","JEFFERSON"
"SUGAR CREEK 592","-75.906448","43.979641","508 Mill St","","Watertown","NY","13601","1914","JEFFERSON"
"KC-I SUPERMARKET , INC","-73.845795","40.783211","1517 College Point Blvd","","College Point","NY","11356","2209","QUEENS"
"WAZOBIA AFRICAN MARKET","-73.956154","40.64098","1204 Flatbush Ave","","Brooklyn","NY","11226","7005","KINGS"
"New Square Market LLC","-74.025551","41.139149","55 Jefferson Ave","","Spring Valley","NY","10977","1914","ROCKLAND"
"LIBERTY FRUITS & PRODUCE CORP","-73.825272","40.686028","11719 Liberty Ave","","S Richmond Hl","NY","11419","1921","QUEENS"
"THE HUDSON GUILD/Chelsea CSA","-74.001869","40.749237","441 W 26th St","","New York","NY","10001","5629","NEW YORK"
"EUROPEAN MARKET","-75.942184","42.115215","20 Downs Ave","","Binghamton","NY","13905","1819","BROOME"
"WALGREENS 04319","-73.878189","40.739639","8420 Broadway # 4319","","Elmhurst","NY","11373","5721","QUEENS"
"WALMART SUPERCENTER 1810","-73.898727","41.52726","2400 Route 9","","Fishkill","NY","12524","2200","DUTCHESS"
"PRICE CHOPPER  168","-73.494629","44.696053","19 Centre Dr","","Plattsburgh","NY","12901","6553","CLINTON"
"PATHMARK 667","-73.844627","40.847122","1720 Eastchester Rd","","Bronx","NY","10461","2322","BRONX"
"Leandro Grocery","-73.886604","40.675823","630 Liberty Ave","","Brooklyn","NY","11207","3220","KINGS"
"LAVIGNES IGA","-74.106346","44.924557","6081 State Route 11","","Chateaugay","NY","12920","3212","FRANKLIN"
"GLENS FALLS FARMERS MARKET ASSOC","-73.652946","43.294243","South Street Pavillion","","GLENS FALLS","NY","12801","","WARREN"
"KMART  3115","-76.068268","43.044243","3469 Erie Blvd E","","Syracuse","NY","13214","1635","ONONDAGA"
"KMART  3282","-77.749374","43.106915","810 Paul Rd","","Rochester","NY","14624","4421","MONROE"
"KMART  3295","-77.710472","43.210941","3049 Ridge Rd W","","Rochester","NY","14626","1647","MONROE"
"KMART  3352","-76.229736","43.159149","8007 OSWEGO ROAD","","CLAY","NY","13088","","ONONDAGA"
"KMART  3837","-77.464211","43.207996","950 Ridge Rd","","Webster","NY","14580","2568","MONROE"
"KMART  4362","-75.312904","43.08802","4645 Commercial Dr","","New Hartford","NY","13413","6209","ONEIDA"
"KMART  4741","-78.207848","43.008533","8363 Lewiston Rd","","Batavia","NY","14020","1236","GENESEE"
"L & M FOOD CORP","-73.968193","40.597569","429 Avenue U","","Brooklyn","NY","11223","4016","KINGS"
"161 EAST MEAT CORP","-73.905396","40.821465","724 E 161st St","","Bronx","NY","10456","7507","BRONX"
"SUGAR CREEK 591","-74.131866","44.325062","25 Main St","","Saranac Lake","NY","12983","","FRANKLIN"
"NICE N EASY GROCERY SHOPPE 37","-76.050125","43.569019","282 MAIN ST","Suite #1","RICHLAND","NY","13144","","OSWEGO"
"PEACEWORK FARM LLC - CSA","-77.062828","43.090889","2231 Welcher Rd","","Newark","NY","14513","9308","WAYNE"
"G & J VILLAGE FARMS INC","-73.455437","40.68021","1038 Park Blvd","","Massapequa Park","NY","11762","2711","NASSAU"
"SUGAR CREEK 581","-74.994057","44.75116","26 N Main St","","Norwood","NY","13668","1106","ST LAWRENCE"
"SUGAR CREEK 583","-73.521019","44.817089","RTS 22 & 348 (COR OF W CHAZY)","","WEST CHAZY","NY","12992","","CLINTON"
"SUGAR CREEK  588","-75.406998","44.617809","88 STATE ST","","HEUVELTON","NY","13654","","ST LAWRENCE"
"SUGAR CREEK  596","-75.465614","44.336113","130 E Main St","","Gouverneur","NY","13642","1409","ST LAWRENCE"
"SAMEEN CORP.","-73.923935","40.619183","5303 Avenue N","","Brooklyn","NY","11234","3909","KINGS"
"SK & SONS INTERNATIONAL INC","-73.971611","40.57991","497 Neptune Ave","1","Brooklyn","NY","11224","4003","KINGS"
"KMART 3943","-74.306961","44.848232","230 W Main St","","Malone","NY","12953","","FRANKLIN"
"G & L MEAT CORP","-73.045166","40.922901","1067 Route 112","","Port Jefferson Station","NY","11776","6000","SUFFOLK"
"M&N MINI MART","-78.813728","42.918739","2360 Bailey Ave","","Buffalo","NY","14211","1738","ERIE"
"NICE N EASY GROCERY SHOPPE#38","-75.8853","43.421963","461 State Route 13","","Williamstown","NY","13493","3524","OSWEGO"
"HANNAFORD FOOD&DRUG 337","-74.371857","41.465862","30 Tower Dr","","Middletown","NY","10941","2023","ORANGE"
"KMART  7044","-73.493195","44.696442","459 State Route 3 # 010","","Plattsburgh","NY","12901","6521","CLINTON"
"GRISTEDE'S 597","-73.999374","40.744186","221 8th Ave","","New York","NY","10011","1606","NEW YORK"
"EDWIN DELI GROCERY STORE","-73.936676","40.66814","305 Troy Ave","","Brooklyn","NY","11213","4631","KINGS"
"DOWNTOWN MINI MARKET INC","-73.784523","40.914593","359 North Ave","","New Rochelle","NY","10801","4107","WESTCHESTER"
"ALLAH TAWAKAL GROCERY&HALAL MEAT","-73.923538","40.76783","2718 30th Ave","","Astoria","NY","11102","2446","QUEENS"
"CITGO MART","-73.893715","41.694202","26 Manchester Rd","","Poughkeepsie","NY","12603","","DUTCHESS"
"HBB INC.","-73.912621","40.762711","4210 30th Ave","","Astoria","NY","11103","2911","QUEENS"
"48 SUPERMARKET CORP","-73.91729","40.740952","4562 48th St","","Woodside","NY","11377","5337","QUEENS"
"MINAR FOOD MARKET INC","-73.96283","40.635303","34 Newkirk Plz","","Brooklyn","NY","11226","6525","KINGS"
"NEW YORK SUPERMARKET INC","-73.880661","40.741554","8266 Broadway","","Elmhurst","NY","11373","3353","QUEENS"
"ACORN MARKET 11","-77.220886","42.112473","121 Front St","","Addison","NY","14801","1118","STEUBEN"
"2257 East 16, Corp","-73.954765","40.595493","2257 E 16th St","","Brooklyn","NY","11229","4424","KINGS"
"MAZEL FOOD CENTER AT ALLADIN","-74.61161","41.768784","184 Hasbrouck Dr","","Woodbourne","NY","12788","5509","SULLIVAN"
"Aqui Me Quedo Grocery Corp","-73.922363","40.831764","1052 Gerard Ave","","Bronx","NY","10452","8802","BRONX"
"Aldi 91","-78.164551","42.995003","587 E Main St Ste 200","","Batavia","NY","14020","2750","GENESEE"
"Angelos Grocery Store","-73.907127","40.843719","279 E 173rd St","","Bronx","NY","10457","7046","BRONX"
"SOTO DELI GROCERY","-73.895744","40.939648","161 N Broadway","","Yonkers","NY","10701","2602","WESTCHESTER"
"CASANOVA MEAT MARKET CORP","-73.889427","40.819126","888 Hunts Point Ave","AKA 886-888 Hunts Pt Ave","Bronx","NY","10474","5402","BRONX"
"PLAZA MEXICO GROCERY/MEAT MARKETI","-74.133316","40.637955","131 1/2 Port Richmond Ave","","Staten Island","NY","10302","1307","RICHMOND"
"M J FRUIT & VEGETABLE","-73.879852","40.828476","1504A Westchester Ave","","Bronx","NY","10472","2907","BRONX"
"Rite Aid 10762","-76.145622","43.103951","2616 Brewerton Rd","","Mattydale","NY","13211","1202","ONONDAGA"
"Rite Aid 10736","-76.123306","43.154648","7939 Brewerton Rd","","Cicero","NY","13039","9561","ONONDAGA"
"Rite Aid 10887","-76.804108","42.079372","209 Mount Zoar St","","Elmira","NY","14904","1231","CHEMUNG"
"Rite Aid 10774","-75.302956","43.097469","4854 Commercial Dr","","New Hartford","NY","13413","6206","ONEIDA"
"Rite Aid 10764","-76.065849","43.038925","3649 Erie Blvd E","Ste 215B","Syracuse","NY","13214","2763","ONONDAGA"
"RITE AID 10809","-78.693596","42.901787","4900 Broadway","","Depew","NY","14043","3934","ERIE"
"Rite Aid 10746","-76.178902","43.13406","4975 Bear Rd","","Liverpool","NY","13088","4156","ONONDAGA"
"FOREST DELI GROCERY","-73.906235","40.818314","751 FOREST AVE","","BRONX","NY","10456","7840","BRONX"
"80TH ST DELI & GROCERY INC","-73.862335","40.692146","8001 Jamaica Ave","","Woodhaven","NY","11421","1902","QUEENS"
"Rite Aid 10879","-77.660706","42.320717","12 Park Dr","","Hornell","NY","14843","2271","STEUBEN"
"Rite Aid 10733","-76.330757","43.050507","CAMULLUS PLAZA","PO BOX 128","CAMILLUS","NY","13031","","ONONDAGA"
"Rite Aid 10757","-76.102585","43.068985","3120 James St","","Syracuse","NY","13206","3043","ONONDAGA"
"Rite Aid 10822","-78.822296","43.017548","2330 Niagara Falls Blvd","","Tonawanda","NY","14150","4759","ERIE"
"Rite Aid 10754","-76.878632","42.910191","1963 Routes 5 & 20","","WATERLOO","NY","13165","","SENECA"
"Rite Aid 10803","-75.898239","42.094311","201 Conklin Ave","","Binghamton","NY","13903","2147","BROOME"
"Rite Aid 10787","-75.610466","43.976063","118 Canal St","","Carthage","NY","13619","1601","JEFFERSON"
"Rite Aid 10769","-75.18438","43.252495","8052 State Route 12","","Barneveld","NY","13304","2103","ONEIDA"
"Rite Aid 10749","-76.21917","43.129372","7398 Oswego Rd","","Liverpool","NY","13090","3718","ONONDAGA"
"Rite Aid 10739","-76.165993","42.598339","170 Port Watson St","","Cortland","NY","13045","3125","CORTLAND"
"Rite Aid 10729","-76.550827","42.944489","153 Grant Ave","","Auburn","NY","13021","1501","CAYUGA"
"Rite Aid 10782","-75.222504","43.089985","1143 Mohawk St","","Utica","NY","13501","3709","ONEIDA"
"Rite Aid 10751","-75.95694","42.991894","8230 Cazenovia Rd","","Manlius","NY","13104","8726","ONONDAGA"
"Rite Aid 10745","-76.572914","43.322025","409 Fulton St","Lot A","Hannibal","NY","13074","3300","OSWEGO"
"Rite Aid 10810","-78.9879","42.697533","6939 Erie Rd","","Derby","NY","14047","9406","ERIE"
"Rite Aid 10812","-78.627655","42.767845","190 Main St","","East Aurora","NY","14052","1633","ERIE"
"SWAN LAKE SUPERMARKET","-74.780045","41.750542","42 Stanton Corner Rd","","Swan Lake","NY","12783","6026","SULLIVAN"
"6214 MEAT MARKET INC","-73.913269","40.615807","6214 Avenue U","","Brooklyn","NY","11234","5905","KINGS"
"A.P. MINI GROCERY","-73.946014","40.694088","151 Tompkins Ave","","Brooklyn","NY","11206","6809","KINGS"
"Rite Aid 10826","-78.890877","42.91523","291 W Ferry St","","Buffalo","NY","14213","1816","ERIE"
"Rite Aid 10741","-76.075577","43.075432","6430 Kirkville Rd","","East Syracuse","NY","13057","2056","ONONDAGA"
"Rite Aid 10731","-76.353508","43.179459","8417 Oswego Rd","","Baldwinsville","NY","13027","8813","ONONDAGA"
"Rite Aid 10737","-76.093727","43.176205","8379 Thompson Rd","","Cicero","NY","13039","9390","ONONDAGA"
"Rite Aid 10815","-78.965721","43.024914","2325 Grand Island Blvd","","Grand Island","NY","14072","1819","ERIE"
"Rite Aid 10742","-76.017235","43.035019","101 Towne Dr","","Fayetteville","NY","13066","1336","ONONDAGA"
"Rite Aid 10830","-78.82383","42.839241","2175 S Park Ave","","Buffalo","NY","14220","2231","ERIE"
"Rite Aid 10770","-75.334282","43.484108","102 E Schuyler St","","Boonville","NY","13309","1104","ONEIDA"
"Rite Aid 10837","-78.81321","42.980125","3249 Sheridan Dr","","Amherst","NY","14226","1435","ERIE"
"Rite Aid 10854","-77.449692","43.029606","232 Eastview Mall","","Victor","NY","14564","1009","ONTARIO"
"Rite Aid 10844","-77.485237","43.112465","300 Main St","Ste 15","East Rochester","NY","14445","1717","MONROE"
"Rite Aid 10773","-75.278091","43.055103","46 Kellogg Rd","","New Hartford","NY","13413","2850","ONEIDA"
"Rite Aid 10823","-78.474701","42.52541","12208 NY STATE RT 16","","YORKSHIRE","NY","14173","","CATTARAUGUS"
"Z & R Foods Inc","-74.59301","41.794682","435 State Rt","42 & 52","Woodbourne","NY","12788","","SULLIVAN"
"Rite Aid 10805","-78.500343","42.898605","13090 Broadway St","","Alden","NY","14004","1202","ERIE"
"Rite Aid 10850","-77.805809","43.119766","4374 Buffalo Rd","","North Chili","NY","14514","1259","MONROE"
"Rite Aid 10790","-76.017982","42.116886","511 Hooper Rd","","Endwell","NY","13760","1907","BROOME"
"Rite Aid 10877","-77.040451","42.140141","100 Conhocton St","","Corning","NY","14830","2958","STEUBEN"
"Rite Aid 10799","-75.981491","42.096298","3701 Vestal Parkway East","","VESTAL","NY","13850","","BROOME"
"Rite Aid 10801","-75.899696","42.106964","67 Robinson St","","Binghamton","NY","13901","2521","BROOME"
"Rite Aid 10791","-76.065269","42.095085","100 E Main St","","Endicott","NY","13760","4815","BROOME"
"Rite Aid 10881","-76.837868","42.176208","2898 Westinghouse Rd","Ste 508","Horseheads","NY","14845","8118","CHEMUNG"
"RITE AID 10758","-76.153252","43.002026","401 W Seneca Tpke","","Syracuse","NY","13207","2644","ONONDAGA"
"LA JUQULITA GROCERY INC","-73.923264","41.702068","399 Main St","Ste 1","Poughkeepsie","NY","12601","3365","DUTCHESS"
"OKIL FOOD INC","-73.920456","40.866463","572 W 207th St","","New York","NY","10034","2611","NEW YORK"
"WESTERN BEEF RETAIL INC 58","-73.827789","40.90781","220 S Fulton Ave","","Mount Vernon","NY","10550","5106","WESTCHESTER"
"RL FALCONER INC","-78.447166","42.619389","5677 Michigan Rd","","Arcade","NY","14009","9748","WYOMING"
"BIG PASHA MINI MARKET LLC","-78.864037","42.871712","418 S Park Ave","","Buffalo","NY","14204","2618","ERIE"
"PALENQUE SUPERMARKET CORP","-73.908371","40.847366","1815 GRAND CONCOURSE","","BRONX","NY","10453","","BRONX"
"NICE N EASY GROCERY SHOPPE 22","-76.217781","43.208954","20 County Route 10","","Pennellville","NY","13132","3152","OSWEGO"
"AGUA AZUL DELI GROCERY CORP","-73.928223","40.862698","35 Sherman Ave","Frnt 1","New York","NY","10040","1768","NEW YORK"
"10TH AVENUE GOURMET","-73.989571","40.76783","829 10th Ave","","New York","NY","10019","5041","NEW YORK"
"SHOREWAY CONVENIENCE, INC","-73.937256","40.584038","3043 Emmons Ave","1","Brooklyn","NY","11235","2266","KINGS"
"4125 MEAT CORP","-73.863174","40.747818","4125 102nd St","","Corona","NY","11368","2400","QUEENS"
"AMOR BAKERY INC","-73.978325","40.729092","224 Avenue B","","NEW YORK","NY","10009","","NEW YORK"
"WALMART SUPERCENTER 1835","-76.012276","42.094479","2405 Vestal Pkwy E","","Vestal","NY","13850","2018","BROOME"
"ALDI  92","-78.782524","42.828876","1900 Ridge Rd","","West Seneca","NY","14224","3332","ERIE"
"WILD BY NATURE  202","-73.431534","40.870552","369 W Main St","","Huntington","NY","11743","3203","SUFFOLK"
"FOOD EMPORIUM 732","-73.986282","40.761993","810 8th Ave","","New York","NY","10019","7410","NEW YORK"
"Rite Aid 10690","-73.70153","42.73008","1901 2nd Ave","","Watervliet","NY","12189","2211","ALBANY"
"KSGS Inc DBA Sawmill Market","-73.876686","40.947575","317 Saw Mill River Rd","","Yonkers","NY","10701","5703","WESTCHESTER"
"RICHMOND EMPORIUM","-74.185471","40.564564","1307 Arthur Kill Rd","","Staten Island","NY","10312","1330","RICHMOND"
"EL BUEN TRATO GROCERY","-73.919235","40.698765","1425 Myrtle Ave","","Brooklyn","NY","11237","4512","KINGS"
"Rite Aid 10763","-76.143372","43.122631","5380 W Taft Rd","","N Syracuse","NY","13212","3766","ONONDAGA"
"Rite Aid 10756","-76.123123","43.073803","1820 Teall Ave","","Syracuse","NY","13206","1928","ONONDAGA"
"Rite Aid 10766","-76.189911","43.033401","4751 Onondaga Blvd","","Syracuse","NY","13219","3315","ONONDAGA"
"Rite Aid 10825","-78.815018","42.896782","1625 Broadway St","","Buffalo","NY","14212","2042","ERIE"
"Rite Aid 10777","-75.439743","43.230042","1616 Black River Blvd N","","Rome","NY","13440","3609","ONEIDA"
"Rite Aid 10821","-78.87989","43.020576","47 Niagara St","","Tonawanda","NY","14150","1105","ERIE"
"RITE AID 10775","-75.637657","43.063362","10 Glenwood Ave","","Oneida","NY","13421","","MADISON"
"CLARIBEL DELI AND GROCERY INC","-73.879745","40.68372","241 Ridgewood Ave","","Brooklyn","NY","11208","1364","KINGS"
"LEBANON DELI GROCERY","-73.901108","40.831364","638 E 169TH ST #9","","BRONX","NY","10456","","BRONX"
"YEMEN GROCERY & DELI INC.","-73.772255","42.666122","108B Quail St","","Albany","NY","12206","2403","ALBANY"
"1405 DELI GROCERY, CORP","-73.915825","40.83979","1405 WALTON AVE","","BRONX","NY","10452","6941","BRONX"
"Rite Aid 10831","-78.696999","42.999439","8530 Transit Rd","","Buffalo","NY","14221","2836","ERIE"
"Rite Aid 10846","-77.00058","42.85767","420 Hamilton St","","Geneva","NY","14456","3002","ONTARIO"
"Rite Aid 10753","-76.507538","43.457691","33 E Bridge St","","Oswego","NY","13126","2143","OSWEGO"
"Rite Aid 10819","-78.873276","43.052174","343 Meadow Dr","","N Tonawanda","NY","14120","2815","NIAGARA"
"Rite Aid 10752","-76.481834","43.461372","250 State Route 104","","Oswego","NY","13126","2913","OSWEGO"
"Rite Aid 10730","-76.343903","43.151791","113 Downer St","","Baldwinsville","NY","13027","2800","ONONDAGA"
"Rite Aid 10808","-78.696892","42.880028","4937 Transit Rd","","Depew","NY","14043","4624","ERIE"
"Rite Aid 10824","-78.904167","42.950447","801 Tonawanda St","","Buffalo","NY","14207","1421","ERIE"
"Rite Aid 10814","-78.767517","43.016586","2545 Millersport Hwy","","Getzville","NY","14068","1445","ERIE"
"Naveen International Trading Inc","-73.893921","40.865067","229 E Kingsbridge Rd","","Bronx","NY","10458","4413","BRONX"
"Rite Aid 10818","-78.865723","43.060509","1381 Nash Rd","","N Tonawanda","NY","14120","2338","NIAGARA"
"Rite Aid 10820","-78.745239","42.773041","4060 N Buffalo St","","Orchard Park","NY","14127","2444","ERIE"
"KMART  7608","-77.441406","43.032177","8000 VICTOR PITTSFORD RD","","VICTOR","NY","14564","","ONTARIO"
"KMART  7451","-76.391884","43.306988","2078 State Route 481","","Fulton","NY","13069","8111","OSWEGO"
"KMART  7432","-75.953949","43.973339","21082 Pioneer Plaza Dr","","Watertown","NY","13601","5500","JEFFERSON"
"KMART 7134","-76.218452","42.57198","854 State Route 13","Ste 1","Cortland","NY","13045","3556","CORTLAND"
"KMART  9392","-78.784988","42.834255","349 Orchard Park Rd","","West Seneca","NY","14224","2634","ERIE"
"KMART  3521","-75.905136","42.109444","33 W State St","","Binghamton","NY","13901","2300","BROOME"
"KMART  7065","-76.822868","42.156837","1020 Center St","","Horseheads","NY","14845","2774","CHEMUNG"
"Lenox & 132nd Food Corp DBA Associated","-73.942009","40.812305","448 Malcolm X Blvd","","New York","NY","10037","3320","NEW YORK"
"PATHMARK 668","-73.940079","40.591526","3785 Nostrand Ave","","Brooklyn","NY","11235","2012","KINGS"
"ALDI  25","-76.121223","43.559402","3863 State Route 13","","Pulaski","NY","13142","2403","OSWEGO"
"HANNAFORD FOOD&DRUG  333","-73.514603","43.101982","1165 ROUTE 29","","GREENWICH","NY","12834","","WASHINGTON"
"KING SUPER MARKET 64","-73.634964","40.727676","870 Franklin Ave","","Garden City","NY","11530","4527","NASSAU"
"PETER'S FRUIT & VEGETABLE CORP","-73.960724","40.577808","623 BRIGHTON BEACH AVE","","BROOKLYN","NY","11235","6578","KINGS"
"GLATT MEAT KINGS HWY INC","-73.97113","40.604347","497 Kings Hwy","","Brooklyn","NY","11223","1835","KINGS"
"SUGAR CREEK 195","-76.827126","42.127834","221 Oakwood Ave","","Elmira Heights","NY","14903","","CHEMUNG"
"SUGAR CREEK 154","-77.223831","42.408199","46 Main St","","Hammondsport","NY","14840","","STEUBEN"
"SUGAR CREEK 157","-77.332855","42.338219","349 W Morris St","","Bath","NY","14810","1029","STEUBEN"
"SUGAR CREEK 162","-78.132553","42.73896","64 S Main St","","Warsaw","NY","14569","1570","WYOMING"
"SUGAR CREEK 169","-77.546898","43.227406","4320 Culver Rd","","Rochester","NY","14622","1515","MONROE"
"JOE'S GROCERY & DELI","-73.958435","40.735195","268 FRANKLIN ST","","BROOKLYN","NY","11222","","KINGS"
"ALDI  26","-74.843651","44.951797","59 Smith Rd","","Massena","NY","13662","3274","ST LAWRENCE"
"SUGAR CREEK 174","-76.976898","42.523571","2 Water St","","Dundee","NY","14837","1019","YATES"
"DUARTES DELI","-73.891724","40.929619","135 WILLOW ST","","YONKERS","NY","10701","4359","WESTCHESTER"
"SWEET CORNER GROCERY","-73.787544","40.698078","107-01 GUY BREWER BLVD","","JAMAICA","NY","11433","","QUEENS"
"SUGAR CREEK 181","-77.739182","42.318073","22 S Main St","","Almond","NY","14804","9604","ALLEGANY"
"SAVE-A-LOT","-78.794868","42.874413","79 S Rossler Ave","","Cheektowaga","NY","14206","3417","ERIE"
"CVS PHARMACY  2436","-73.882149","40.648018","1346 Pennsylvania Ave","","Brooklyn","NY","11239","2103","KINGS"
"CVS PHARMACY  561","-75.890839","42.104202","3438 Court St","","Binghamton","NY","13904","1537","BROOME"
